-5;5.091123232110791
-4.9;4.99752069891185
-4.800000000000001;4.902279462443677
-4.700000000000001;4.8051895405922975
-4.600000000000001;4.7061047386030515
-4.500000000000002;4.604950068235524
-4.400000000000002;4.501727058255625
-4.3000000000000025;4.39651680579752
-4.200000000000003;4.289480659364065
-4.100000000000003;4.180858456165665
-4.0000000000000036;4.070964261315043
-3.9000000000000035;3.960179577963442
-3.8000000000000034;3.848944021249062
-3.7000000000000033;3.737743481863467
-3.600000000000003;3.627095855189644
-3.500000000000003;3.5175344877951615
-3.400000000000003;3.4095896021112435
-3.300000000000003;3.303768106877472
-3.200000000000003;3.2005323839356667
-3.1000000000000028;3.100278850601734
-3.0000000000000027;3.0033173086896485
-2.9000000000000026;2.909852271427083
-2.8000000000000025;2.8199675637753154
-2.7000000000000024;2.733615474427355
-2.6000000000000023;2.6506115642149117
-2.500000000000002;2.570635895506868
-2.400000000000002;2.49324096474454
-2.300000000000002;2.4178660557333473
-2.200000000000002;2.343857170347463
-2.100000000000002;2.270491226732743
-2.0000000000000018;2.197002915435437
-1.9000000000000017;2.1226125072554374
-1.8000000000000016;2.046553006439628
-1.7000000000000015;1.968095296546825
-1.6000000000000014;1.8865702711262524
-1.5000000000000013;1.8013873121292454
-1.4000000000000012;1.7120488224155095
-1.3000000000000012;1.618160800626587
-1.200000000000001;1.5194396525596618
-1.100000000000001;1.4157155641680554
-1.0000000000000009;1.3069328285239352
-0.9000000000000009;1.193147537962739
-0.8000000000000009;1.074523038911054
-0.700000000000001;0.9513235141369533
-0.600000000000001;0.8239060157333876
-0.500000000000001;0.6927112292044442
-0.400000000000001;0.5582532089709998
-0.30000000000000104;0.42110829075804485
-0.20000000000000104;0.2819033575510556
-0.10000000000000103;0.14130361311509199
-1.0269562977782698e-15;1.452335524282492e-15
0.09999999999999898;0.1413036131150891
0.19999999999999898;0.28190335755105267
0.299999999999999;0.42110829075804207
0.399999999999999;0.5582532089709972
0.499999999999999;0.6927112292044415
0.599999999999999;0.8239060157333851
0.699999999999999;0.9513235141369507
0.7999999999999989;1.0745230389110518
0.8999999999999989;1.1931475379627368
0.9999999999999989;1.306932828523933
1.099999999999999;1.4157155641680534
1.199999999999999;1.5194396525596598
1.2999999999999992;1.618160800626585
1.3999999999999992;1.7120488224155077
1.4999999999999993;1.8013873121292436
1.5999999999999994;1.8865702711262506
1.6999999999999995;1.9680952965468235
1.7999999999999996;2.046553006439626
1.8999999999999997;2.1226125072554356
1.9999999999999998;2.197002915435436
2.0999999999999996;2.2704912267327413
2.1999999999999997;2.3438571703474613
2.3;2.417866055733346
2.4;2.493240964744538
2.5;2.5706358955068658
2.6;2.65061156421491
2.7;2.7336154744273533
2.8000000000000003;2.8199675637753137
2.9000000000000004;2.909852271427081
3.0000000000000004;3.0033173086896463
3.1000000000000005;3.1002788506017316
3.2000000000000006;3.2005323839356645
3.3000000000000007;3.30376810687747
3.400000000000001;3.4095896021112413
3.500000000000001;3.5175344877951598
3.600000000000001;3.627095855189642
3.700000000000001;3.7377434818634643
3.800000000000001;3.8489440212490598
3.9000000000000012;3.9601795779634394
4.000000000000001;4.070964261315041
4.1000000000000005;4.180858456165662
4.2;4.289480659364061
4.3;4.396516805797518
4.3999999999999995;4.501727058255622
4.499999999999999;4.604950068235521
4.599999999999999;4.706104738603049
4.699999999999998;4.805189540592295
4.799999999999998;4.9022794624436745
4.899999999999998;4.997520698911846
4.999999999999997;5.091123232110788
5.099999999999997;5.183351505157022
